,title,brand,Modelo,avg_price,currency,rating,reviews,scrape_link,scrape_datetime,level_9,0
338,Televisor LG nanocell 65NANO75 4k smart tv con thinq ai inteligencia artificial ,LG,65NANO75SQA,3.650.000,$,5.0,12,https://www.falabella.com.co/falabella-co/product/117435512/Televisor-LG-nanocell-65NANO75-4k-smart-tv-con-thinq-ai-inteligencia-artificial/117435514,27/06/2023 09:13:42,Definition,Not Found
339,Televisor LG nanocell 65NANO75 4k smart tv con thinq ai inteligencia artificial ,LG,65NANO75SQA,3.650.000,$,5.0,12,https://www.falabella.com.co/falabella-co/product/117435512/Televisor-LG-nanocell-65NANO75-4k-smart-tv-con-thinq-ai-inteligencia-artificial/117435514,27/06/2023 09:13:42,Operating system,Not Found
340,Televisor 55 pulgadas samsung qled 4k ,SAMSUNG,Not Found,2.219.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67052374/Televisor-55-pulgadas-samsung-qled-4k/67052374,27/06/2023 09:13:59,Screen size,55 pulgadas
341,Televisor 55 pulgadas samsung qled 4k ,SAMSUNG,Not Found,2.219.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67052374/Televisor-55-pulgadas-samsung-qled-4k/67052374,27/06/2023 09:13:59,Smart TV,Sí
342,Televisor 55 pulgadas samsung qled 4k ,SAMSUNG,Not Found,2.219.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67052374/Televisor-55-pulgadas-samsung-qled-4k/67052374,27/06/2023 09:13:59,Definition,4k hdr
343,Televisor 55 pulgadas samsung qled 4k ,SAMSUNG,Not Found,2.219.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67052374/Televisor-55-pulgadas-samsung-qled-4k/67052374,27/06/2023 09:13:59,Operating system,No aplica
344,Televisor Xiaomi 43 Pulgadas LED 4K Ultra HD Smart TV ,XIAOMI,4K-UHDP1,1.449.900,$,4.5,42,https://www.falabella.com.co/falabella-co/product/32332777/Televisor-Xiaomi-43-Pulgadas-LED-4K-Ultra-HD-Smart-TV/32332777,27/06/2023 09:14:17,Screen size,43 pulgadas
345,Televisor Xiaomi 43 Pulgadas LED 4K Ultra HD Smart TV ,XIAOMI,4K-UHDP1,1.449.900,$,4.5,42,https://www.falabella.com.co/falabella-co/product/32332777/Televisor-Xiaomi-43-Pulgadas-LED-4K-Ultra-HD-Smart-TV/32332777,27/06/2023 09:14:17,Smart TV,Sí
346,Televisor Xiaomi 43 Pulgadas LED 4K Ultra HD Smart TV ,XIAOMI,4K-UHDP1,1.449.900,$,4.5,42,https://www.falabella.com.co/falabella-co/product/32332777/Televisor-Xiaomi-43-Pulgadas-LED-4K-Ultra-HD-Smart-TV/32332777,27/06/2023 09:14:17,Definition,4K Ultra HD
347,Televisor Xiaomi 43 Pulgadas LED 4K Ultra HD Smart TV ,XIAOMI,4K-UHDP1,1.449.900,$,4.5,42,https://www.falabella.com.co/falabella-co/product/32332777/Televisor-Xiaomi-43-Pulgadas-LED-4K-Ultra-HD-Smart-TV/32332777,27/06/2023 09:14:17,Operating system,Android
348,"Televisor Samsung 65"" The Frame Qled 4K Plano Smar ",SAMSUNG,Not Found,4.859.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68762623/Televisor-Samsung-65-The-Frame-Qled-4K-Plano-Smar/68762623,27/06/2023 09:14:34,Screen size,65 pulgadas
349,"Televisor Samsung 65"" The Frame Qled 4K Plano Smar ",SAMSUNG,Not Found,4.859.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68762623/Televisor-Samsung-65-The-Frame-Qled-4K-Plano-Smar/68762623,27/06/2023 09:14:34,Smart TV,Sí
350,"Televisor Samsung 65"" The Frame Qled 4K Plano Smar ",SAMSUNG,Not Found,4.859.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68762623/Televisor-Samsung-65-The-Frame-Qled-4K-Plano-Smar/68762623,27/06/2023 09:14:34,Definition,4k ultra hd
351,"Televisor Samsung 65"" The Frame Qled 4K Plano Smar ",SAMSUNG,Not Found,4.859.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68762623/Televisor-Samsung-65-The-Frame-Qled-4K-Plano-Smar/68762623,27/06/2023 09:14:34,Operating system,Tizen
352,Decodificador  Tdt  Hdtv Dvb Full Hd + Control + Antena ,GENERICO,Not Found,85.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119019603/Decodificador-Tdt-Hdtv-Dvb-Full-Hd-+-Control-+-Antena/119019606,27/06/2023 09:15:12,Screen size,14
353,Decodificador  Tdt  Hdtv Dvb Full Hd + Control + Antena ,GENERICO,Not Found,85.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119019603/Decodificador-Tdt-Hdtv-Dvb-Full-Hd-+-Control-+-Antena/119019606,27/06/2023 09:15:12,Smart TV,Not Found
354,Decodificador  Tdt  Hdtv Dvb Full Hd + Control + Antena ,GENERICO,Not Found,85.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119019603/Decodificador-Tdt-Hdtv-Dvb-Full-Hd-+-Control-+-Antena/119019606,27/06/2023 09:15:12,Definition,Not Found
355,Decodificador  Tdt  Hdtv Dvb Full Hd + Control + Antena ,GENERICO,Not Found,85.000,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/119019603/Decodificador-Tdt-Hdtv-Dvb-Full-Hd-+-Control-+-Antena/119019606,27/06/2023 09:15:12,Operating system,Not Found
356,TELEVISOR CAIXUN C32T1HV 32 HD SMART TV VIDAA ,CAIXUN,C32T1HV 32,799.700,$,5.0,1,https://www.falabella.com.co/falabella-co/product/121162486/TELEVISOR-CAIXUN-C32T1HV-32-HD-SMART-TV-VIDAA/121162490,27/06/2023 09:15:29,Screen size,32
357,TELEVISOR CAIXUN C32T1HV 32 HD SMART TV VIDAA ,CAIXUN,C32T1HV 32,799.700,$,5.0,1,https://www.falabella.com.co/falabella-co/product/121162486/TELEVISOR-CAIXUN-C32T1HV-32-HD-SMART-TV-VIDAA/121162490,27/06/2023 09:15:29,Smart TV,Not Found
358,TELEVISOR CAIXUN C32T1HV 32 HD SMART TV VIDAA ,CAIXUN,C32T1HV 32,799.700,$,5.0,1,https://www.falabella.com.co/falabella-co/product/121162486/TELEVISOR-CAIXUN-C32T1HV-32-HD-SMART-TV-VIDAA/121162490,27/06/2023 09:15:29,Definition,Not Found
359,TELEVISOR CAIXUN C32T1HV 32 HD SMART TV VIDAA ,CAIXUN,C32T1HV 32,799.700,$,5.0,1,https://www.falabella.com.co/falabella-co/product/121162486/TELEVISOR-CAIXUN-C32T1HV-32-HD-SMART-TV-VIDAA/121162490,27/06/2023 09:15:29,Operating system,Android
360,Televisor Challenger 50 Pulgadas Uhd 4K Smart Tv ,CHALLENGER,Not Found,1.559.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/50416467/Televisor-Challenger-50-Pulgadas-Uhd-4K-Smart-Tv/50416467,27/06/2023 09:15:46,Screen size,50 pulgadas
361,Televisor Challenger 50 Pulgadas Uhd 4K Smart Tv ,CHALLENGER,Not Found,1.559.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/50416467/Televisor-Challenger-50-Pulgadas-Uhd-4K-Smart-Tv/50416467,27/06/2023 09:15:46,Smart TV,Sí
362,Televisor Challenger 50 Pulgadas Uhd 4K Smart Tv ,CHALLENGER,Not Found,1.559.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/50416467/Televisor-Challenger-50-Pulgadas-Uhd-4K-Smart-Tv/50416467,27/06/2023 09:15:46,Definition,4k ultra hd
363,Televisor Challenger 50 Pulgadas Uhd 4K Smart Tv ,CHALLENGER,Not Found,1.559.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/50416467/Televisor-Challenger-50-Pulgadas-Uhd-4K-Smart-Tv/50416467,27/06/2023 09:15:46,Operating system,Android
364,Televisor Hisense 65 pulgadas Mini Led UHD 4K smart tv 65U8HV  ,HISENSE,65U8HV,4.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/62672247/Televisor-Hisense-65-pulgadas-Mini-Led-UHD-4K-smart-tv-65U8HV/62672247,27/06/2023 09:16:03,Screen size,65 pulgadas
365,Televisor Hisense 65 pulgadas Mini Led UHD 4K smart tv 65U8HV  ,HISENSE,65U8HV,4.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/62672247/Televisor-Hisense-65-pulgadas-Mini-Led-UHD-4K-smart-tv-65U8HV/62672247,27/06/2023 09:16:03,Smart TV,Sí
366,Televisor Hisense 65 pulgadas Mini Led UHD 4K smart tv 65U8HV  ,HISENSE,65U8HV,4.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/62672247/Televisor-Hisense-65-pulgadas-Mini-Led-UHD-4K-smart-tv-65U8HV/62672247,27/06/2023 09:16:03,Definition,4K Ultra HD
367,Televisor Hisense 65 pulgadas Mini Led UHD 4K smart tv 65U8HV  ,HISENSE,65U8HV,4.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/62672247/Televisor-Hisense-65-pulgadas-Mini-Led-UHD-4K-smart-tv-65U8HV/62672247,27/06/2023 09:16:03,Operating system,No aplica
368,Televisor Lg 50 Pulgadas 4K Smart Uhd ,LG,50UQ751C0SF,1.549.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40827509/Televisor-Lg-50-Pulgadas-4K-Smart-Uhd/40827509,27/06/2023 09:16:25,Screen size,50 pulgadas
369,Televisor Lg 50 Pulgadas 4K Smart Uhd ,LG,50UQ751C0SF,1.549.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40827509/Televisor-Lg-50-Pulgadas-4K-Smart-Uhd/40827509,27/06/2023 09:16:25,Smart TV,Sí
370,Televisor Lg 50 Pulgadas 4K Smart Uhd ,LG,50UQ751C0SF,1.549.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40827509/Televisor-Lg-50-Pulgadas-4K-Smart-Uhd/40827509,27/06/2023 09:16:25,Definition,4k ultra hd
371,Televisor Lg 50 Pulgadas 4K Smart Uhd ,LG,50UQ751C0SF,1.549.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40827509/Televisor-Lg-50-Pulgadas-4K-Smart-Uhd/40827509,27/06/2023 09:16:25,Operating system,Not Found
372,Televisor LG 83 Pulgadas OLED 4K Ultra HD Smart TV OLED83C2 ,LG,OLED83C2PSA.AWC,24.999.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/34731742/Televisor-LG-83-Pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED83C2/34731742,27/06/2023 09:16:47,Screen size,83 pulgadas
373,Televisor LG 83 Pulgadas OLED 4K Ultra HD Smart TV OLED83C2 ,LG,OLED83C2PSA.AWC,24.999.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/34731742/Televisor-LG-83-Pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED83C2/34731742,27/06/2023 09:16:47,Smart TV,Sí
374,Televisor LG 83 Pulgadas OLED 4K Ultra HD Smart TV OLED83C2 ,LG,OLED83C2PSA.AWC,24.999.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/34731742/Televisor-LG-83-Pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED83C2/34731742,27/06/2023 09:16:47,Definition,4K Ultra HD
375,Televisor LG 83 Pulgadas OLED 4K Ultra HD Smart TV OLED83C2 ,LG,OLED83C2PSA.AWC,24.999.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/34731742/Televisor-LG-83-Pulgadas-OLED-4K-Ultra-HD-Smart-TV-OLED83C2/34731742,27/06/2023 09:16:47,Operating system,Web OS
376,Televisor LG 65 pulgadas NANO CELL 4K Ultra HD Smart TV ,LG,65NANO77SRA.AWC,3.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/66657826/Televisor-LG-65-pulgadas-NANO-CELL-4K-Ultra-HD-Smart-TV/66657826,27/06/2023 09:17:13,Screen size,65 pulgadas
377,Televisor LG 65 pulgadas NANO CELL 4K Ultra HD Smart TV ,LG,65NANO77SRA.AWC,3.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/66657826/Televisor-LG-65-pulgadas-NANO-CELL-4K-Ultra-HD-Smart-TV/66657826,27/06/2023 09:17:13,Smart TV,Sí
378,Televisor LG 65 pulgadas NANO CELL 4K Ultra HD Smart TV ,LG,65NANO77SRA.AWC,3.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/66657826/Televisor-LG-65-pulgadas-NANO-CELL-4K-Ultra-HD-Smart-TV/66657826,27/06/2023 09:17:13,Definition,4K Ultra HD
379,Televisor LG 65 pulgadas NANO CELL 4K Ultra HD Smart TV ,LG,65NANO77SRA.AWC,3.499.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/66657826/Televisor-LG-65-pulgadas-NANO-CELL-4K-Ultra-HD-Smart-TV/66657826,27/06/2023 09:17:13,Operating system,Web OS
380,Televisor Samsung 55 pulgadas QLED 4K The Serif Smart TV QN55LS01 ,SAMSUNG,QN55LS01BAKXZL,3.899.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/38219054/Televisor-Samsung-55-pulgadas-QLED-4K-The-Serif-Smart-TV-QN55LS01/38219054,27/06/2023 09:17:45,Screen size,55 pulgadas
381,Televisor Samsung 55 pulgadas QLED 4K The Serif Smart TV QN55LS01 ,SAMSUNG,QN55LS01BAKXZL,3.899.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/38219054/Televisor-Samsung-55-pulgadas-QLED-4K-The-Serif-Smart-TV-QN55LS01/38219054,27/06/2023 09:17:45,Smart TV,Sí
382,Televisor Samsung 55 pulgadas QLED 4K The Serif Smart TV QN55LS01 ,SAMSUNG,QN55LS01BAKXZL,3.899.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/38219054/Televisor-Samsung-55-pulgadas-QLED-4K-The-Serif-Smart-TV-QN55LS01/38219054,27/06/2023 09:17:45,Definition,4K Ultra HD
383,Televisor Samsung 55 pulgadas QLED 4K The Serif Smart TV QN55LS01 ,SAMSUNG,QN55LS01BAKXZL,3.899.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/38219054/Televisor-Samsung-55-pulgadas-QLED-4K-The-Serif-Smart-TV-QN55LS01/38219054,27/06/2023 09:17:45,Operating system,No aplica
384,Televisor Hyundai  55 Pulgadas Q Led 4K Smart ,HYUNDAI,Not Found,1.799.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59948754/Televisor-Hyundai-55-Pulgadas-Q-Led-4K-Smart/59948754,27/06/2023 09:18:06,Screen size,55 pulgadas
385,Televisor Hyundai  55 Pulgadas Q Led 4K Smart ,HYUNDAI,Not Found,1.799.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59948754/Televisor-Hyundai-55-Pulgadas-Q-Led-4K-Smart/59948754,27/06/2023 09:18:06,Smart TV,Sí
386,Televisor Hyundai  55 Pulgadas Q Led 4K Smart ,HYUNDAI,Not Found,1.799.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59948754/Televisor-Hyundai-55-Pulgadas-Q-Led-4K-Smart/59948754,27/06/2023 09:18:06,Definition,4k ultra hd
387,Televisor Hyundai  55 Pulgadas Q Led 4K Smart ,HYUNDAI,Not Found,1.799.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/59948754/Televisor-Hyundai-55-Pulgadas-Q-Led-4K-Smart/59948754,27/06/2023 09:18:06,Operating system,Android tv
388,Televisor JVC 65 Pulgadas LED 4K HDR Smart TV ,JVC,LT-65KD527,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39081305/Televisor-JVC-65-Pulgadas-LED-4K-HDR-Smart-TV/39081305,27/06/2023 09:18:23,Screen size,65 pulgadas
389,Televisor JVC 65 Pulgadas LED 4K HDR Smart TV ,JVC,LT-65KD527,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39081305/Televisor-JVC-65-Pulgadas-LED-4K-HDR-Smart-TV/39081305,27/06/2023 09:18:23,Smart TV,Sí
390,Televisor JVC 65 Pulgadas LED 4K HDR Smart TV ,JVC,LT-65KD527,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39081305/Televisor-JVC-65-Pulgadas-LED-4K-HDR-Smart-TV/39081305,27/06/2023 09:18:23,Definition,4K HDR
391,Televisor JVC 65 Pulgadas LED 4K HDR Smart TV ,JVC,LT-65KD527,2.349.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/39081305/Televisor-JVC-65-Pulgadas-LED-4K-HDR-Smart-TV/39081305,27/06/2023 09:18:23,Operating system,Android
392,Combo Televisor OLED LG 55LX + Parlante LG XBOOM 360 X03 ,LG,COMB55LX1QPSAEW,7.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/48579391/Combo-Televisor-OLED-LG-55LX-+-Parlante-LG-XBOOM-360-X03/48579391,27/06/2023 09:18:40,Screen size,55 pulgadas
393,Combo Televisor OLED LG 55LX + Parlante LG XBOOM 360 X03 ,LG,COMB55LX1QPSAEW,7.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/48579391/Combo-Televisor-OLED-LG-55LX-+-Parlante-LG-XBOOM-360-X03/48579391,27/06/2023 09:18:40,Smart TV,Sí
394,Combo Televisor OLED LG 55LX + Parlante LG XBOOM 360 X03 ,LG,COMB55LX1QPSAEW,7.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/48579391/Combo-Televisor-OLED-LG-55LX-+-Parlante-LG-XBOOM-360-X03/48579391,27/06/2023 09:18:40,Definition,4K Ultra HD
395,Combo Televisor OLED LG 55LX + Parlante LG XBOOM 360 X03 ,LG,COMB55LX1QPSAEW,7.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/48579391/Combo-Televisor-OLED-LG-55LX-+-Parlante-LG-XBOOM-360-X03/48579391,27/06/2023 09:18:40,Operating system,Web OS
396,Televisor Samsung 43 Pulgadas Qled Uhd 4K Smart Tv ,SAMSUNG,Not Found,1.752.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/49975856/Televisor-Samsung-43-Pulgadas-Qled-Uhd-4K-Smart-Tv/49975856,27/06/2023 09:18:58,Screen size,43 pulgadas
397,Televisor Samsung 43 Pulgadas Qled Uhd 4K Smart Tv ,SAMSUNG,Not Found,1.752.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/49975856/Televisor-Samsung-43-Pulgadas-Qled-Uhd-4K-Smart-Tv/49975856,27/06/2023 09:18:58,Smart TV,Sí
398,Televisor Samsung 43 Pulgadas Qled Uhd 4K Smart Tv ,SAMSUNG,Not Found,1.752.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/49975856/Televisor-Samsung-43-Pulgadas-Qled-Uhd-4K-Smart-Tv/49975856,27/06/2023 09:18:58,Definition,4k ultra hd
399,Televisor Samsung 43 Pulgadas Qled Uhd 4K Smart Tv ,SAMSUNG,Not Found,1.752.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/49975856/Televisor-Samsung-43-Pulgadas-Qled-Uhd-4K-Smart-Tv/49975856,27/06/2023 09:18:58,Operating system,Tizen
400,Televisor Samsung 58 Pulgadas Led Uhd Smart Tv ,SAMSUNG,Not Found,2.583.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/44721956/Televisor-Samsung-58-Pulgadas-Led-Uhd-Smart-Tv/44721956,27/06/2023 09:19:15,Screen size,58 pulgadas
401,Televisor Samsung 58 Pulgadas Led Uhd Smart Tv ,SAMSUNG,Not Found,2.583.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/44721956/Televisor-Samsung-58-Pulgadas-Led-Uhd-Smart-Tv/44721956,27/06/2023 09:19:15,Smart TV,Sí
402,Televisor Samsung 58 Pulgadas Led Uhd Smart Tv ,SAMSUNG,Not Found,2.583.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/44721956/Televisor-Samsung-58-Pulgadas-Led-Uhd-Smart-Tv/44721956,27/06/2023 09:19:15,Definition,4K Ultra HD
403,Televisor Samsung 58 Pulgadas Led Uhd Smart Tv ,SAMSUNG,Not Found,2.583.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/44721956/Televisor-Samsung-58-Pulgadas-Led-Uhd-Smart-Tv/44721956,27/06/2023 09:19:15,Operating system,Not Found
404,Televisor Samsung 55 Pulgadas Qled 4K Smart Tv ,SAMSUNG,Q80A,3.999.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40353967/Televisor-Samsung-55-Pulgadas-Qled-4K-Smart-Tv/40353967,27/06/2023 09:19:32,Screen size,55 pulgadas
405,Televisor Samsung 55 Pulgadas Qled 4K Smart Tv ,SAMSUNG,Q80A,3.999.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40353967/Televisor-Samsung-55-Pulgadas-Qled-4K-Smart-Tv/40353967,27/06/2023 09:19:32,Smart TV,Sí
406,Televisor Samsung 55 Pulgadas Qled 4K Smart Tv ,SAMSUNG,Q80A,3.999.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40353967/Televisor-Samsung-55-Pulgadas-Qled-4K-Smart-Tv/40353967,27/06/2023 09:19:32,Definition,4K Ultra HD
407,Televisor Samsung 55 Pulgadas Qled 4K Smart Tv ,SAMSUNG,Q80A,3.999.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/40353967/Televisor-Samsung-55-Pulgadas-Qled-4K-Smart-Tv/40353967,27/06/2023 09:19:32,Operating system,Not Found
408,Televisor Samsung 85 pulgadas QLED 4K Ultra HD Smart TV QN85QN85 ,SAMSUNG,QN85QN85CAKXZL,13.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075887/Televisor-Samsung-85-pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN85QN85/68075887,27/06/2023 09:19:50,Screen size,85 pulgadas
409,Televisor Samsung 85 pulgadas QLED 4K Ultra HD Smart TV QN85QN85 ,SAMSUNG,QN85QN85CAKXZL,13.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075887/Televisor-Samsung-85-pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN85QN85/68075887,27/06/2023 09:19:50,Smart TV,Sí
410,Televisor Samsung 85 pulgadas QLED 4K Ultra HD Smart TV QN85QN85 ,SAMSUNG,QN85QN85CAKXZL,13.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075887/Televisor-Samsung-85-pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN85QN85/68075887,27/06/2023 09:19:50,Definition,4K Ultra HD
411,Televisor Samsung 85 pulgadas QLED 4K Ultra HD Smart TV QN85QN85 ,SAMSUNG,QN85QN85CAKXZL,13.499.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/68075887/Televisor-Samsung-85-pulgadas-QLED-4K-Ultra-HD-Smart-TV-QN85QN85/68075887,27/06/2023 09:19:50,Operating system,No aplica
412,"Televisor Challenger 58"" Uhd 4K Smart Tv Negro ",CHALLENGER,Not Found,1.749.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67449054/Televisor-Challenger-58-Uhd-4K-Smart-Tv-Negro/67449054,27/06/2023 09:20:08,Screen size,58 pulgadas
413,"Televisor Challenger 58"" Uhd 4K Smart Tv Negro ",CHALLENGER,Not Found,1.749.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67449054/Televisor-Challenger-58-Uhd-4K-Smart-Tv-Negro/67449054,27/06/2023 09:20:08,Smart TV,Sí
414,"Televisor Challenger 58"" Uhd 4K Smart Tv Negro ",CHALLENGER,Not Found,1.749.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67449054/Televisor-Challenger-58-Uhd-4K-Smart-Tv-Negro/67449054,27/06/2023 09:20:08,Definition,4k ultra hd
415,"Televisor Challenger 58"" Uhd 4K Smart Tv Negro ",CHALLENGER,Not Found,1.749.900,$,5.0,1,https://www.falabella.com.co/falabella-co/product/67449054/Televisor-Challenger-58-Uhd-4K-Smart-Tv-Negro/67449054,27/06/2023 09:20:08,Operating system,Android
416,Televisor LG 65 Pulgadas QNED UHD Smart TV 65QNED85 ,LG,65QNED85SQA.AWC,7.309.900,$,4.0,2,https://www.falabella.com.co/falabella-co/product/34446464/Televisor-LG-65-Pulgadas-QNED-UHD-Smart-TV-65QNED85/34446464,27/06/2023 09:20:27,Screen size,65 pulgadas
417,Televisor LG 65 Pulgadas QNED UHD Smart TV 65QNED85 ,LG,65QNED85SQA.AWC,7.309.900,$,4.0,2,https://www.falabella.com.co/falabella-co/product/34446464/Televisor-LG-65-Pulgadas-QNED-UHD-Smart-TV-65QNED85/34446464,27/06/2023 09:20:27,Smart TV,Sí
418,Televisor LG 65 Pulgadas QNED UHD Smart TV 65QNED85 ,LG,65QNED85SQA.AWC,7.309.900,$,4.0,2,https://www.falabella.com.co/falabella-co/product/34446464/Televisor-LG-65-Pulgadas-QNED-UHD-Smart-TV-65QNED85/34446464,27/06/2023 09:20:27,Definition,UHD
419,Televisor LG 65 Pulgadas QNED UHD Smart TV 65QNED85 ,LG,65QNED85SQA.AWC,7.309.900,$,4.0,2,https://www.falabella.com.co/falabella-co/product/34446464/Televisor-LG-65-Pulgadas-QNED-UHD-Smart-TV-65QNED85/34446464,27/06/2023 09:20:27,Operating system,Web OS
420,Televisor Hyundai 32 Pulgadas Hd Smart Tv  ,HYUNDAI,Not Found,739.900,$,Not Found,0,https://www.falabella.com.co/falabella-co/product/58552402/Televisor-Hyundai-32-Pulgadas-Hd-Smart-Tv/58552402,27/06/2023 09:20:46,Screen size,32 pulgadas
