,countrycode,tv_title,tv_make,tv_price,numberofoffers,averageprice,currency,scrapelink,scrapedate,level_9,0
8628,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,Gamme de produits, Récepteur - ED1600 - Full HD
8629,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,Full HD 1080p,Full HD 1080p
8630,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,MULTISTREAM,MULTISTREAM
8631,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,Récepteur prêt à installer , soft + liste des chaines en place
8632,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,transformateur  12 vdc,transformateur  12 vdc
8633,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,cable HDMI,cable HDMI
8634,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,Support recepteur,Support recepteur
8635,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,oeil,oeil
8636,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,Wifi Integré,Wifi Integré
8637,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,HDMI - 1 x USB 2.0,HDMI - 1 x USB 2.0
8638,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,Full HD 1080 - WIFI Integré - HDMI - 1 x USB 2.0 – Youtube,Full HD 1080 - WIFI Integré - HDMI - 1 x USB 2.0 – Youtube
8639,TN,Newbox Récepteur - ED1600 - Full HD,Newbox,110.00 TND,1,110.00,TND,https://www.jumia.com.tn/recepteur-ed1600-full-hd-newbox-mpg28801.html,15/09/2022 19:55:08,1* commande,1* commande
8640,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,SKU, AL065EA0EUD9ONAFAMZ
8641,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,Modèle, Transformateur - 5V 2A - Pour les Android box
8642,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,Poids (kg), 0.1
8643,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,Couleur, noir
8644,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,"Equipé d'une prise jack 5,5 mm x 2,1 mm, adapté à la BOX ANDROID CAMERA DE SURVEILLANCE","Equipé d'une prise jack 5,5 mm x 2,1 mm, adapté à la BOX ANDROID CAMERA DE SURVEILLANCE"
8645,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,L'alimentation AC 100-240V à DC 12V 2A,L'alimentation AC 100-240V à DC 12V 2A
8646,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,Équipée d'un cordon d'alimentation flexible de 1m de long. Max 2A.,Équipée d'un cordon d'alimentation flexible de 1m de long. Max 2A.
8647,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,"Alimentation à découpage Aussi compitale avec 5v 500ma 0.5A 5v 750ma 0.75A, 200ma 2A, 1500ma 2A équipement de série.","Alimentation à découpage Aussi compitale avec 5v 500ma 0.5A 5v 750ma 0.75A, 200ma 2A, 1500ma 2A équipement de série."
8648,TN,A LINE Transformateur - 5V 2A - Pour les box android,A LINE,18.00 TND,1,18.00 TND,TND,https://www.jumia.com.tn/a-line-transformateur-5v-2a-pour-les-box-android-513942.html,15/09/2022 19:55:09,S'il vous plaît assurez-vous que votre appareil correspond à cette interface du produit avant d'acheter.,S'il vous plaît assurez-vous que votre appareil correspond à cette interface du produit avant d'acheter.
8649,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,SKU, MO493EA19SQMONAFAMZ
8650,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Modèle, Verin - superjack 18 pouces
8651,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Poids (kg), 1
8652,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Couleur, GRIS
8653,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,18 pouces,18 pouces
8654,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,180cm et 240cm,180cm et 240cm
8655,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Poids maximum de 540kg,Poids maximum de 540kg
8656,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Vitesse 5.2mm/sec,Vitesse 5.2mm/sec
8657,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Capteur Reed,Capteur Reed
8658,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Résolution du capteur 32 Pulsos/inch,Résolution du capteur 32 Pulsos/inch
8659,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Tension d'entrée 36V DC,Tension d'entrée 36V DC
8660,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Charge statique maximale 1350kg,Charge statique maximale 1350kg
8661,TN,Motech Verin - superjack 18 pouces,Motech,75.00 TND,1,75.00 TND,TND,https://www.jumia.com.tn/motech-verin-superjack-18-pouces-632967.html,15/09/2022 19:55:09,Charge dynamique maximale 540kg,Charge dynamique maximale 540kg
8662,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,SKU, HD416EA1FFR1GNAFAMZ
8663,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,Modèle, Câble HDMI JWD-02-20
8664,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,Poids (kg), 0.1
8665,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,Couleur, NOIR/BLEU
8666,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,Formats audio multiples allant du son stéréo au son multicanal.,Formats audio multiples allant du son stéréo au son multicanal.
8667,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,"Prise en charge intégrale du canal Ethernet HDMI et des fonctionnalités HDMI 3D. 100% de qualité numérique, son et image de qualité ultime.","Prise en charge intégrale du canal Ethernet HDMI et des fonctionnalités HDMI 3D. 100% de qualité numérique, son et image de qualité ultime."
8668,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,Longueur de câble, 20 m
8669,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,"Comprend des connecteurs plaqués or, un réducteur de tension moulé et un blindage en feuille de mylar.Vous permet de connecter facilement des périphériques HD (tels qu'un caméscope HD, un appareil photo numérique, etc.).","Comprend des connecteurs plaqués or, un réducteur de tension moulé et un blindage en feuille de mylar.Vous permet de connecter facilement des périphériques HD (tels qu'un caméscope HD, un appareil photo numérique, etc.)."
8670,TN,"Hdmi And More Câble HDMI Connexion plaquée Or pour 4K * 2K, 20m",Hdmi And More,99.99 TND,1,99.99 TND,TND,https://www.jumia.com.tn/cable-hdmi-connexion-plaquee-or-pour-4k-2k-20m-hdmi-and-more-mpg11811.html,15/09/2022 19:55:10,Résolutions prises en charge, 4K * 2K
8671,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,SKU, SA727EA0LOM8KNAFAMZ
8672,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,Modèle, SWITCH 4EN1
8673,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,Poids (kg), 0.5
8674,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,Couleur, SILVER
8675,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,Fréquence, 950-2400 MHz
8676,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,Perte d'insertion, 3dB
8677,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,"4 entrées satellites (1 x S1, 1 x S2, 1 x S3, 1 x S4, 1 x RX)","4 entrées satellites (1 x S1, 1 x S2, 1 x S3, 1 x S4, 1 x RX)"
8678,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,Puissance de Passage, 500 mA max
8679,TN,Samsat Switch 4 En1 DISEqC - X41S,Samsat,15.90 TND,1,15.90 TND,TND,https://www.jumia.com.tn/samsat-switch-4-en1-diseqc-x41s-502463.html,15/09/2022 19:55:11,Utiliser un câble coaxial pour transmettre le contrôle et le signal satellite,Utiliser un câble coaxial pour transmettre le contrôle et le signal satellite
8680,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,SKU, SI389EA19F9WONAFAMZ
8681,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,Modèle, Fiche F rapide
8682,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,Taille (Longueur x Largeur x Hauteur cm), 3 x 1
8683,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,Poids (kg), 0.1
8684,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,Couleur, Argent
8685,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,"Grâce à la fiche rapide avec fiche F Quick, un câble coaxial avec fiche F à visser se connecte simplement par branchement.","Grâce à la fiche rapide avec fiche F Quick, un câble coaxial avec fiche F à visser se connecte simplement par branchement."
8686,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,"Convient pour les câbles d'antenne, les câbles coaxiaux, les prises d'antenne, les passe-câbles (passage de porte, passage de fenêtre) avec un raccord adapté.","Convient pour les câbles d'antenne, les câbles coaxiaux, les prises d'antenne, les passe-câbles (passage de porte, passage de fenêtre) avec un raccord adapté."
8687,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,"Pour rallonge, passage pour câbles de parabole satellite, antenne plate, antenne satellite, LNB, LNBF, BNC, LNC, DVB-S, DVB-T2, TV, récepteur numérique analogique.","Pour rallonge, passage pour câbles de parabole satellite, antenne plate, antenne satellite, LNB, LNBF, BNC, LNC, DVB-S, DVB-T2, TV, récepteur numérique analogique."
8688,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial
8689,TN,Silver Pack 10 - Connecteurs fiche F rapide - Pour câble coaxial,Silver,19.00 TND,2,19.00,TND,https://www.jumia.com.tn/pack-10-connecteurs-fiche-f-rapide-pour-cable-coaxial-silver-mpg20126.html,15/09/2022 19:55:13,Kit de connecteurs rapides pour raccorder ou relier un câble coaxial - Câble d'antenne (montage facile par vissage et enfichage).,Kit de connecteurs rapides pour raccorder ou relier un câble coaxial - Câble d'antenne (montage facile par vissage et enfichage).
8690,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,SKU, EN960EA0LXW6SNAFAMZ
8691,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Modèle, FH/3D/KH8
8692,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Taille (Longueur x Largeur x Hauteur cm), 15*15*10
8693,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Poids (kg), 0.5
8694,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Couleur, noire
8695,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Gamme de produits, Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K
8696,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,C power adapter, 100-240V
8697,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Input type, 5V/3A
8698,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Audio input, DTC-HD/LCP7.1/DDS/5.1 soundtrack
8699,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Audio output, DTC-HD/LCP7.1/DDS/5.1 soundtrack
8700,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Supported resolution, 1080p/720p/480p
8701,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Max. current, 5V/300mAh
8702,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,Max. speed rate, 5.1Gbps
8703,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,version hdmi, 1.4
8704,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,INPUT UP TO 20m,INPUT UP TO 20m
8705,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,OTPUT UP TO 20m,OTPUT UP TO 20m
8706,TN,En-Star Splitter hdmi 8 ports - Full hd - 1080p - 4Kx2K,En-Star,128.00 TND,1,128.00 TND,TND,https://www.jumia.com.tn/en-star-splitter-hdmi-8-ports-full-hd-1080p-4kx2k-335863.html,15/09/2022 19:55:14,prend en charge le format vidéo 3d,prend en charge le format vidéo 3d
8707,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,SKU, SA050EA1M843WNAFAMZ
8708,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Modèle, Splitter HDMI 2 ports 4K
8709,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Poids (kg), 0.1
8710,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Couleur, noir
8711,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Ports de sortie," 2 x HDMI,"
8712,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Résolution max," 3840x2160 (4Kx2K)/ 30Hz ,"
8713,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Port d'entrée," 1 x HDMI,"
8714,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Version," HDMI 1.4b,"
8715,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Plages de couleurs," 8/ 10/ 12 bits,ormats Audio supportés"
8716,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Bande passante max," 320 MHz,"
8717,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Vitesse du signal," 3,2 Gbps,"
8718,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Longueur de câble en entrée," 12m max (1080p)/ 8m max (format 4K), HDMI 26 AWG,"
8719,TN,Distributeur (Splitter) HDMI 2 Ports 4K 3D,(2 avis vérifiés),95.00 TND,1,95.00,TND,https://www.jumia.com.tn/distributeur-splitter-hdmi-2-ports-4k-3d-white-label-mpg6270.html,15/09/2022 19:55:16,Longueur de câble en sortie," 20m max (1080p)/ 10m max (format 4K), HDMI 26 AWG,"
