,channel,program name,program time,program genre,program synopsis,program link,date,scraped link,scrape date
188,Programação + Globosat Sexta  5 de agosto,Viagem Entre Amigos,04:07,Temporada 1 Episódio 10 - Namíbia Fora da Estrada,"A equipe visita o Parque Nacional de Etosha para um safári. Eles também conhecem uma organização que protege espécies ameaçadas de extinção e, finalmente, visitam a tribo Himba.",/br/programas/viagem-entre-amigos-s01e10,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
189,Programação + Globosat Sexta  5 de agosto,Viagem Entre Amigos,04:15,Temporada 1 Episódio 11 - Namíbia Fora da Estrada,"Depois de presenciarem um casamento na aldeia Himba, os viajantes seguem em busca de elefantes do deserto. Em Twyfelfontein, visitam o maior vestígio de pinturas rupestres da África.",/br/programas/viagem-entre-amigos-s01e11,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
190,Programação + Globosat Sexta  5 de agosto,Os Caminhos do Sorvete,04:30,Temporada 1 Episódio 10 - Costa Central - Califórnia,"Isaac dirige-se à Costa Central da Califórnia para ver como a região vinícola faz sorvete. Veja que pequenos lotes, sorvetes frescos, locais e sazonais são abundantes no Golden State.",/br/programas/os-caminhos-do-sorvete-s01e10-costa-central-california,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
191,Programação + Globosat Sexta  5 de agosto,Xscape - Aventuras por Aí,05:00,,"Amber mostra uma parte isolada das Maldivas, em Atol de Thaa, onde experimenta encontros raros com a vida marinha e um serviço inigualável no único resort da área.",/br/programas/outdoors-xscape-aventuras-por-ai,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
192,Programação + Globosat Sexta  5 de agosto,Xscape - Aventuras por Aí,05:30,,"Amber mostra uma parte isolada das Maldivas, em Atol de Thaa, onde experimenta encontros raros com a vida marinha e um serviço inigualável no único resort da área.",/br/programas/outdoors-xscape-aventuras-por-ai,Sexta  5 de agosto,https://mi.tv/br/canais/globosat/2022-08-05,03/09/2022 08:14:45
193,Programação + Globosat Sábado  6 de agosto,Mundo Visto de Cima,06:00,Temporada 2 Episódio 1 - Estados Unidos,"A pitoresca costa do Maine, estado dos EUA.O percurso inclui vistas de históricas casas à beira-mar e inúmeros faróis como o da Ilha Wood, famoso pelos relatos de assombração.",/br/programas/mundo-visto-de-cima-s02e01-maine-eua,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
194,Programação + Globosat Sábado  6 de agosto,,,,,,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
195,Programação + Globosat Sábado  6 de agosto,Mundo Visto de Cima,06:30,Temporada 2 Episódio 2 - Espanha,"Hoje viajamos pelo sul da Espanha, partindo da cidade de Sevilha. No caminho, vemos paisagens castigadas pela mineração na área do Rio Tinto e conhecemos um pouco da polêmica história de Gibraltar.",/br/programas/mundo-visto-de-cima-s02e02-sevilha-espanha,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
196,Programação + Globosat Sábado  6 de agosto,Hotéis Incríveis,07:00,Temporada 2 Episódio 1 - Spa,"O 'Hotéis Incríveis' vai visitar o Hotel do Carmo, em Portugal; o Saffire Freycinet, na Tasmânia; e o Hotel des Trois Couronnes, na Suíça. Eles se destacam por oferecer aos seus hospedes uma oportunidade de renovar as energias. São hotéis Spa.",/br/programas/hoteis-incriveis-s02e01-spa,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
197,Programação + Globosat Sábado  6 de agosto,Ruas Mundo Afora,07:30,Temporada 1 Episódio 39 - Serra Gaúcha - RS,"Rodrigo Ruas cruza o mundo em busca de experiências únicas e mostra qual o melhor jeito de ir, o que levar, onde comer e a melhor época do ano para cada destino.",/br/programas/ruas-mundo-afora-s01e39-serra-gaucha-rs,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
198,Programação + Globosat Sábado  6 de agosto,Brasil Visto de Cima,08:06,Temporada 2 Episódio 5 - Rio de Janeiro - RJ,"As imagens de uma cidade maravilhosa que valem mais do que mil palavras. A cidade do samba, da poesia, da riqueza visual e do caos. Os bairros famosos, as praias que são cantadas em versos pelo mundo todo.",/br/programas/brasil-visto-de-cima-s02e05-rio-de-janeiro-rj,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
199,Programação + Globosat Sábado  6 de agosto,Sonho e Destino,08:36,Temporada 2 Episódio 8 - Gerês e Arouca - Portugal,"Gisella e Fernando exploram a exuberância do Parque Nacional da Peneda-Gerês, uma das maiores atrações naturais de Portugal; o casal visita um mosteiro, onde aprende sobre o órgão da Igreja.",/br/programas/sonho-e-destino-s02e08-geres-e-arouca-portugal,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
200,Programação + Globosat Sábado  6 de agosto,A Vida É uma Passagem,09:00,Temporada 1 Episódio 4 - Turquia - Capadócia,"Anne Bueno, na Turquia, explora um pouco mais da Capadócia e, além de muita história e cultura, a apresentadora dá ótimas dicas gastronômicas da região.",/br/programas/a-vida-e-uma-passagem-s01e04-canada-toronto,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
201,Programação + Globosat Sábado  6 de agosto,Mundo Muyloco,09:30,Temporada 1 Episódio 4 - Japão - Tóquio,"Na terra do sol nascente, Muyloco explora os bairros de Tóquio, se diverte em Akihabarae e visita o bairro dos lutadores de sumô.",/br/programas/mundo-muyloco-s01e04-jap-o-toquio,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
202,Programação + Globosat Sábado  6 de agosto,Viagem Entre Amigos,10:00,Temporada 1 Episódio 10 - Namíbia Fora da Estrada,"A equipe visita o Parque Nacional de Etosha para um safári. Eles também conhecem uma organização que protege espécies ameaçadas de extinção e, finalmente, visitam a tribo Himba.",/br/programas/viagem-entre-amigos-s01e10,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
203,Programação + Globosat Sábado  6 de agosto,Viagem Entre Amigos,10:15,Temporada 1 Episódio 11 - Namíbia Fora da Estrada,"Depois de presenciarem um casamento na aldeia Himba, os viajantes seguem em busca de elefantes do deserto. Em Twyfelfontein, visitam o maior vestígio de pinturas rupestres da África.",/br/programas/viagem-entre-amigos-s01e11,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
204,Programação + Globosat Sábado  6 de agosto,Os Caminhos do Sorvete,10:30,Temporada 1 Episódio 10 - Costa Central - Califórnia,"Isaac dirige-se à Costa Central da Califórnia para ver como a região vinícola faz sorvete. Veja que pequenos lotes, sorvetes frescos, locais e sazonais são abundantes no Golden State.",/br/programas/os-caminhos-do-sorvete-s01e10-costa-central-california,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
205,Programação + Globosat Sábado  6 de agosto,Xscape - Aventuras por Aí,11:00,,"Amber mostra uma parte isolada das Maldivas, em Atol de Thaa, onde experimenta encontros raros com a vida marinha e um serviço inigualável no único resort da área.",/br/programas/outdoors-xscape-aventuras-por-ai,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
206,Programação + Globosat Sábado  6 de agosto,Xscape - Aventuras por Aí,11:30,,"Amber mostra uma parte isolada das Maldivas, em Atol de Thaa, onde experimenta encontros raros com a vida marinha e um serviço inigualável no único resort da área.",/br/programas/outdoors-xscape-aventuras-por-ai,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
207,Programação + Globosat Sábado  6 de agosto,Que Seja Eterno Enquanto Cure,12:00,Temporada 1 Episódio 4 - Luso-Franco-Brasileiro - Queijos sem Fronteiras,Conheça uma família portuguesa que veio para o Brasil produzir queijos bem brasileiros. E uma família mineira que foi até a França buscar inspiração para fazer queijos únicos.,/br/programas/que-seja-eterno-enquanto-cure-s01e04-luso-franco-brasileiro-queijos-sem-fronteiras,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
208,Programação + Globosat Sábado  6 de agosto,"No Paraíso, com Gio Ewbank",12:30,Temporada 1 Episódio 5 - Hugo Gloss,"Gio recebe Hugo Gloss e, depois de curtir o dia na praia do Sueste, eles sentam para uma conversa onde o amigo desabafa; Luca tenta praticar slackline e surfe, dois esportes novos para ele.",/br/programas/no-paraiso-com-gio-ewbank-s01e05,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
209,Programação + Globosat Sábado  6 de agosto,Mergulhando,13:00,"Temporada 1 Episódio 4 - Recife - Naufrágios Mercurius, Taurus e Virgo","A equipe chega em Recife para mergulhar nos naufrágios Mercurius, Taurus e Virgo, que pertencem ao maior parque de naufrágios do Brasil. Lá existem naufrágios naturais, bem como naufrágios artificiais feitos pelos mergulhadores.",/br/programas/mergulhando-s01e04-naufragios-mercurius-taurus-e-virgo,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
210,Programação + Globosat Sábado  6 de agosto,Mundo Muyloco,13:30,Temporada 1 Episódio 4 - Japão - Tóquio,"Na terra do sol nascente, Muyloco explora os bairros de Tóquio, se diverte em Akihabarae e visita o bairro dos lutadores de sumô.",/br/programas/mundo-muyloco-s01e04-jap-o-toquio,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
211,Programação + Globosat Sábado  6 de agosto,Destino ao Alvo,14:00,Temporada 2 Episódio 3 - Equador,"Sorin vai a Guayaquil, onde encontra uma lenda do tênis local e visita o clube de futebol com maior número de torcedores per capita. A equipe segue para Baños, onde Sorin come porquinhos-da-índia e sai da sua zona de conforto com atividades radicais.",/br/programas/destino-ao-alvo-s02e03-equador,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
212,Programação + Globosat Sábado  6 de agosto,Destino ao Alvo,14:30,Temporada 2 Episódio 4 - Floresta Amazônica,"A equipe mergulha fundo na selva amazônica, onde encontra uma das tribos indígenas mais isoladas da região. Sorin passa o dia com eles, participa de uma cerimônia de casamento e descobre como eles sobrevivem no dia a dia.",/br/programas/destino-ao-alvo-s02e04-floresta-amazonica,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
213,Programação + Globosat Sábado  6 de agosto,Os Bastidores dos Melhores Hotéis do Mundo,15:00,Temporada 2 Episódio 3 - Grand Resort Bad Ragaz - Suíça,"Monica e Giles seguem para o sopé dos Alpes suíços para visitar o Grand Resort Bad Ragaz, que abriga vários restaurantes, spas, campos de golfe e instalações esportivas de padrão olímpico.",/br/programas/os-bastidores-dos-melhores-hoteis-do-mundo-s02e03-grand-resort-bad-ragaz-suica,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
214,Programação + Globosat Sábado  6 de agosto,Vinícolas ao Redor do Mundo,16:00,Temporada 2 Episódio 2 - China - Os Vinhedos do Himalaia,"Na fronteira com o Tibete, os camponeses chineses vêm praticando policultura e cultivando uvas, uma história de vinho sem precedentes está em andamento nos sopés do Himalaia.",/br/programas/vinicolas-ao-redor-do-mundo-s02e02-china-os-vinhedos-do-himalaia,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
215,Programação + Globosat Sábado  6 de agosto,Vinícolas ao Redor do Mundo,16:30,Temporada 2 Episódio 3 - Croácia - Os Vinhedos Surgem no Leste,"No sul da Croácia, variedades únicas de uvas têm sido cultivadas, e estão atraindo entusiasmo crescente. O Mediterrâneo é enriquecido por um novo vinhedo de prestígio.",/br/programas/vinicolas-ao-redor-do-mundo-s02e03-croacia-os-vinhedos-surgem-no-leste,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
216,Programação + Globosat Sábado  6 de agosto,Grandes Jornadas Ferroviárias,17:00,Temporada 7 Episódio 1 - Espanha,"O primeiro destino de Michael está perto de seu coração: o antigo reino da Espanha e a terra de seu pai. Mas o ano de 1936 acabou sendo uma época conturbada na Espanha, com uma revolta política que levou a uma guerra civil brutal.",/br/programas/grandes-jornadas-ferroviarias-s07e01-espanha,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
217,Programação + Globosat Sábado  6 de agosto,Grandes Jornadas Ferroviárias,18:00,Temporada 4 Episódio 1 - De Ninilchik até Wasilla,Michael Portillo segue sua viagem para a última fronteira dos Estados Unidos em direção às montanhas de neve do Alasca.,/br/programas/grandes-jornadas-ferroviarias-s04e01-de-ninilchik-ate-wasilla,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
218,Programação + Globosat Sábado  6 de agosto,Hotéis Incríveis,19:00,"Temporada 7 Episódio 18 - Canto das Águas, Pousada Tutabel e Pousada Trijunção","Começamos esse episódio na Bahia, Lençóis, com o espetacular Canto das Águas, em Trancoso conhecemos a Pousada Tutabel e por fim, situado em três estados, chegamos a Pousada Trijunção.",/br/programas/hoteis-incriveis-s07e18-canto-das-aguas-pousada-tutabel-e-pousada-trijunc-o,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
219,Programação + Globosat Sábado  6 de agosto,Hotéis Incríveis,19:30,"Temporada 7 Episódio 19 - Pousada do Alto, Outeiro das Brisas, CDesign Hotel e Fazenda São Luiz da Boa Sorte","Começamos na Pousada do Alto em Alagoas, no litoral baiano conhecemos o Outeiro das Brisas, no Rio de Janeiro o CDesign Hotel e finalizamos na Fazenda São Luiz da Boa Sorte.",/br/programas/hoteis-incriveis-s07e19-pousada-do-alto-outeiro-das-brisas-cdesign-hotel-e-fazenda-s-o-luiz-da-boa-sorte,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
220,Programação + Globosat Sábado  6 de agosto,Brasil Visto de Cima,20:00,Temporada 2 Episódio 5 - Rio de Janeiro - RJ,"As imagens de uma cidade maravilhosa que valem mais do que mil palavras. A cidade do samba, da poesia, da riqueza visual e do caos. Os bairros famosos, as praias que são cantadas em versos pelo mundo todo.",/br/programas/brasil-visto-de-cima-s02e05-rio-de-janeiro-rj,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
221,Programação + Globosat Sábado  6 de agosto,Brasil Visto de Cima,20:30,Temporada 3 Episódio 8 - Chapada dos Guimarães,"No passado, a Chapada dos Guimarães já foi mar, deserto e morada de dinossauros. Atualmente, as grandes estrelas do lugar são os colossais maciços de arenito que dominam a paisagem.",/br/programas/brasil-visto-de-cima-s03e08-chapada-dos-guimar-es,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
222,Programação + Globosat Sábado  6 de agosto,Brasil Visto de Cima,21:00,Temporada 3 Episódio 9 - Chapada dos Veadeiros,Quem percorre o norte de Goiás vê surgir no horizonte as monumentais muralhas de quartzito pacientemente moldadas pela natureza: a Chapada dos Veadeiros. Conheça também os rios que são uma atração à parte.,/br/programas/brasil-visto-de-cima-s03e09-chapada-dos-veadeiros,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
223,Programação + Globosat Sábado  6 de agosto,Brasil Visto de Cima,21:30,Temporada 3 Episódio 10 - Cerrado Brasileiro,"Conheça a moderníssima Goiânia e suas ruas perfeitamente planejadas; a histórica Pirenópolis, dona de um casario com mais de 250 anos de idade; a bela Barra do Garças, debruçada sobre o monumental rio Araguaia.",/br/programas/brasil-visto-de-cima-s03e10-cerrado-brasileiro,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
224,Programação + Globosat Sábado  6 de agosto,Brasil Visto de Cima,22:00,Temporada 3 Episódio 11 - Serra da Canastra,"Entre montanhas deslumbrantes e centenas de cachoeiras, repousam cidadezinhas adoráveis em que se cultivam as melhores tradições mineiras. Assim é a Serra da Canastra, no sudoeste de Minas Gerais, perto da fronteira com o estado de São Paulo.",/br/programas/brasil-visto-de-cima-s03e11-serra-da-canastra,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
225,Programação + Globosat Sábado  6 de agosto,Mundo Muyloco,22:30,Temporada 1 Episódio 4 - Japão - Tóquio,"Na terra do sol nascente, Muyloco explora os bairros de Tóquio, se diverte em Akihabarae e visita o bairro dos lutadores de sumô.",/br/programas/mundo-muyloco-s01e04-jap-o-toquio,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
226,Programação + Globosat Sábado  6 de agosto,Mergulhando,23:00,"Temporada 1 Episódio 4 - Recife - Naufrágios Mercurius, Taurus e Virgo","A equipe chega em Recife para mergulhar nos naufrágios Mercurius, Taurus e Virgo, que pertencem ao maior parque de naufrágios do Brasil. Lá existem naufrágios naturais, bem como naufrágios artificiais feitos pelos mergulhadores.",/br/programas/mergulhando-s01e04-naufragios-mercurius-taurus-e-virgo,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
227,Programação + Globosat Sábado  6 de agosto,Hey Ho!,23:30,"Temporada 1 Episódio 5 - Algarve, o Paraíso em Portugal","Aline Campos conhece as melhores atrações do Algarve, o paradisíaco litoral sul de Portugal. A região é famosa por abrigar algumas das praias mais lindas do mundo.",/br/programas/hey-ho-s01e05-algarve-o-paraiso-em-portugal,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
228,Programação + Globosat Sábado  6 de agosto,"No Paraíso, com Gio Ewbank",00:00,Temporada 1 Episódio 5 - Hugo Gloss,"Gio recebe Hugo Gloss e, depois de curtir o dia na praia do Sueste, eles sentam para uma conversa onde o amigo desabafa; Luca tenta praticar slackline e surfe, dois esportes novos para ele.",/br/programas/no-paraiso-com-gio-ewbank-s01e05,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
229,Programação + Globosat Sábado  6 de agosto,Hotéis Incríveis,00:30,"Temporada 6 Episódio 4 - Quinta dos Pinhais, Tivoli Mofarrej Bahia e Kenoa","Conheça a pousada Quinta dos Pinhais, na cidade de Santo Antônio do Pinhal, o luxuoso Tivoli, na Bahia, e o deslumbrante hotel Kenoa, em Alagoas.",/br/programas/hoteis-incriveis-s06e04,Sábado  6 de agosto,https://mi.tv/br/canais/globosat/2022-08-06,03/09/2022 08:15:00
